Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2019-12-21,Tomboy,2011,https://boxd.it/UfjuN,3.5,,"Committed to tell <i>well</i> a very focused story, simple but charming, about childhood and gender, which it beautifully achieves. It had me in tears by its climax. And, to paraphrase Tolkien, it is a sad tale, yet it may lift up your heart.","criterionchannel, low, travel, female-director, cried",2019-12-18
2019-12-21,"Aguirre, the Wrath of God",1972,https://boxd.it/UfjuX,3,,"This did not quite work for me. I liked it more at an intellectual level than as an actual viewing experience. I was really glad when it actually ended. I think that what Herzog was trying to do here he did to a much greater impact in <i>Fitzcarraldo</i>.  

 Best actors here are Klaus Kinski with the horse a close second and the monkeys third. Man did I love that horse's longing look.","criterionchannel, high, travel",2019-12-18
2019-12-21,Knocked Up,2007,https://boxd.it/Ufjv7,3,,"Some really funny scenes and surprisingly aware, all things considered. I was a little afraid as it progressed that it was going to be mostly cringeworthy material, but I was gladly proven wrong.  

 Also funny how this his a <i>Force Majeure</i> moment. Needless to say it is explored in a very pedestrian way.","low, travel",2019-12-19
2019-12-21,Fast & Furious Presents: Hobbs & Shaw,2019,https://boxd.it/Ufjvh,2.5,,"Goes throught the motions well enough to be quite fun, all things considered. Action is quite good as well. Ryan Reynolds is appalling. I truly wish I could just never see him again onscreen.","high, travel",2019-12-19
2019-12-23,I Lost My Body,2019,https://boxd.it/UoPfN,4,,"Initially puzzling then suddenly incredibly gripping. It dawned on me in the pigeon scene how amazing this was. I was a little shocked. The sheer inventiveness of The Hand as our hero, its improbable charisma (!), the thrills of the adventure being hammered in by the fantastic score... all marvelous.

The film also does a very good job of intertwining The Hand's adventure with its context, showing us in flashbacks the story of its body, of Naoufel. It is very touching and effective. Naoufel is a less compelling character than The Hand, though, and his pursuit of Gabrielle is a little twisted, but as he seems more misguided than anything the movie still manages to have us rooting for him. Not that it does not seem fitting that he is ultimately rejected, mind you. And that is when the film peaks, just before reconciling the two storylines, which had both been building to a crescendo. In fact the movie had been so good for so long that I was starting to think it might be my favorite of the year so far. But I was worried of the tall order ahead, of how it would provide a climax worthy of its great build up. Well, unfortunately it doesn't. It slowly fades away, only rarely hitting the very high points that were previously commonplace. And I'm not sure what to think of how it actually concludes. It was disappointing, but I was still somewhat satisfied, practically in tears.","low, netflix, animation, travel",2019-12-21
2019-12-24,Atlantics,2019,https://boxd.it/UuvuZ,3,,"From the start you can tell you are watching something special, very intimate. It's beautifully made and that much more impressive for being a debut. I also loved how it makes you experience Dakar and the lives of its people. There is a strong sense of ""being present"" that movie keeps throughout.

What is problematic here is the storytelling. Despite being initially intriguing (I knew nothing about this going in, had absolutely no clue what kind of film this was, and the film was very effective in keep me guessing) and taking some impressive unexpected turns, it eventually devolves into a series of contrivances that greatly diminish it, retroactively resignifying previously strong narrative aspects. The biggest example of this is the question of Souleimane's ghost, which not only is a disaster but also spills into Ada's arc, resulting in a very unsatisfying conclusion that feels undeserved, narrative-wise. I also felt the social critique via the worker's ghosts was simplistic, despite being initially jolted by its introduction.

All these narrative issues feel like wanting to be too broad but failing on the build up, ending up with something thin, sort of stretched, like butter scraped over too much bread, to paraphrase Bilbo.","netflix, low, travel, female-director",2019-12-22
2019-12-24,"Black Coal, Thin Ice",2014,https://boxd.it/Uv1Np,3.5,,"Engaging throughout, with a very effective narrative and an impressive <i>mise-en-scène</i>. To cap it off, when I thought the movie was done it suddenly changed, becoming something darker and stranger in an extended coda, ending on a much more resonating note.","high, travel",2019-12-22
2019-12-26,Star Wars: The Rise of Skywalker,2019,https://boxd.it/UE3lb,1.5,,"This movie holds the record for quickest reveal of ridiculousness. As soon as I read <blockquote> The dead speak! The galaxy has heard a mysterious broadcast, a threat of REVENGE in the sinister voice of the late EMPEROR PALPATINE.  </blockquote> I was not only baffled (as I managed to get here mostly spoiler-free) but also certain that we were in for a ludicrous ride. And ludicrous it was. The whole Palpatine thing is totally nonsensical and uninspired but, worst!, clearly designed to ""reset"" the stakes and undo all the character development that Kylo Ren went through in <i>The Last Jedi</i>. This whole film is dedicated to dealing with the fallout of this decision while hammering in pre-conceived endings, the build up for them be damned, such as Kylo Ren turning, Rey's blood-rights, resistance winning, Poe and Finn not being gay, etc... as well as hooks for next installments. It is <i>exhausting</i>.

The film is so problematic that its highlights come when it assumes an episodic structure as our heroes go from points A to B to C etc in quests that are individually nice, as they are relatively well constructed and introduce new charming characters, but ultimately hollow. As Richard Brody <a href=""https://www.newyorker.com/culture/the-front-row/the-robotic-familiarity-of-star-wars-the-rise-of-skywalker"">put it</a>: <blockquote> The hermetic logic of the plot is as impeccable as it is ridiculous. It’s a drama crafted with robotic insularity for the consumption of viewers being rendered robotic at each moment of the soullessly uniform spectacle.  </blockquote> And these are the nice parts! After that the whole thing devolves into utter ridiculousness as All That Plot™ has to be addressed. It's a total shitshow despite occasional visually arresting moments with emotional highs, which are not properly set up and therefore unearned and infuriating.

After all this I have to say I was really surprised. I really did not expect this level of contrivance, how far they were ready to go to achieve pre-determined goals. I now respect more Rian Johnson for trying to break with these goals and still doing a good job in <i>The Last Jedi</i>, which is a very flawed movie but at least an inspired one, a film that dares to exist on its own. <i>The Rise of Skywalker</i> pushes back so strongly against this that it implodes from the very first second. It's despicable. Overall this franchise now feels like an embodiment of the ""D. Sebastião, Rei de Portugal"" poem by Fernando Pessoa (sorry, only Portuguese captures its power):<blockquote>
 Louco, sim, louco, porque quis grandeza<br> Qual a Sorte não dá.  <br> Não coube em mim minha certeza; <br> Por isso onde o areal está <br> Ficou meu ser que houve, não o que há.

Minha loucura, outros que me a tomem <br> Com o que nela ia. <br> Sem a loucura que é o homem <br> Mais que a besta sadia, <br> Cadáver adiado que procria?</blockquote>The worst thing is that the dead body this whole thing now represents is going to spawn many new ones. Oh hell.","cinema, low, travel",2019-12-24
2020-01-01,Son of Saul,2015,https://boxd.it/Vd6Tl,3.5,,"The only previous knowledge I had of this film was that it was Holocaust-related. So when it started with the most abrupt descent-into-hell scene I've ever seen I can say I was a little surprised. More of knocked out of my feet, actually. Talk about a start for a first-time director, it's mind-boggling. Such was the impact of that scene, specially given how it was filmed and the horror of its sounds, that the rest of the movie felt like a let down. While I cared deeply about Saul and his quest, his insane pursuit of meaning, it just did not reach that same height, felt too conventional. I was more invested in the glimpses we got of the camp and its workings via Saul, as well as in the lengths you are ready to go when you think you are already dead. Ultimately that is the biggest strength of this film: the incredible depiction of a <i>sonderkommando</i>'s day in a concentration camp. A pure nightmare.

Another disappointment for me was how the movie loses momentum towards the end. The revolution-doomed-to-fail plot did not integrate so well into the story and in the end of the day diminished it. I felt like Nemes considered ""Saul's quest"" as not enough of a driving force (accurately, I guess, given what I wrote above) and intertwined it with the revolution, but the integration was too cumbersome for it to really work.

And I'm not sure what to think of Saul's last scene. It felt a bit as a cop-out but I still liked it.","low, travel",2019-12-29
2020-01-01,Leviathan,2012,https://boxd.it/Vd7pB,3,,"This is a truly astonishing experience, in particular its <i>tour de force</i> of a beginning, when you have NO IDEA of what is going on. However it is significantly diminished first by its length (you can sweep people away with unimaginable shots only for so long) and second by its choice to show people doing stuff. They are much less interesting than ship and nature doing stuff.

Man, and the sound of this.","high, travel, female-director",2019-12-30
2020-01-01,Asako I & II,2018,https://boxd.it/VfUlH,3,,"Loved the score, loved the filmmaking, LOVED that crazy scene where acting and truth and fear and life itself all came together into some heated discussion. It jolted me.

Overall the film works well. It's a really fun ride, if not quite as impactful as I'd hoped. I believe the lack of commitment into fantasy and absurdism, which I was really hoping it was what this was going for, is to blame.","high, travel, plane",2019-12-31
2020-01-02,Parasite,2019,https://boxd.it/VmieR,4,Yes,"<a href=""https://boxd.it/U8qiZ"">Prior review: ★★★★ low</a> 

I did like it more this time around, specially the meditation on the fabric of our society, which now felt deeper and more resonating to me. My favorite aspect is how naturally Bong Joon-ho shows the inadequacy that people from a non-privileged background feel around wealth, always wondering whether they can ever fit in without forcing it. 

Unfortunately the narrative still feels somewhat fragmented and erratic, preventing me from being completely pulled in. This is a great film, often astonishing, amazing, and awesome, just not all the time. Still a perfect start for a new year of <i>filminhos</i>.","cinema, high",2020-01-01
2020-01-05,Peterloo,2018,https://boxd.it/VIdrl,2.5,,"The biggest star here is the dialogue, which I loved throughout (specially when delivered by Rory Kinnear). The other highlight is the climax, which is brutal and infuriating in the right way. The movie overall succeeds in landing its somewhat subtle and winded messages, but it is often not engaging and full of slightly annoying dead ends. Another downside is the score, which is unremarkable at best and infuriating (in the wrong way) at worst.","high, prime",2020-01-03
2020-01-06,La Jetée,1962,https://boxd.it/VLuax,,,"Such an eerie, immersive, inventive, outstanding narrative.","criterionchannel, short",2020-01-03
2020-01-06,The Nightingale,2018,https://boxd.it/VNTYB,3,,"I had heard that this was a ""rape-revenge"" film, so after the plot started to kick in (quite bombastically and waaay too heavy-handed, mind you), I was unfortunately constantly thinking of <a href=""https://letterboxd.com/film/revenge-2017-1/""><i>Revenge</i></a>, a really good film on the subject, imagining this would follow a similar path. For the longest time it did seem that it would, which was disappointing since this film's journey was far, far less engaging than <i>that</i> one. But the real issue, which became clear later on, was that <i>The Nightingale</i> is not really a ""rape-revenge"" film. It is a film that takes a long, erratic and way too long road to reach its goal: to communicate a much subtler and broader message than initially assumed, a message of fighting against oppression, of freedom, of loving what is yours, what is being taken away by conquerors. In <i>that</i> it excels. Pity it takes so long to get there, but it is worth it. The movie's best moment is its ending: a powerful culmination of the slow build up of its real themes that left me shattered, crying at the forlorn beauty of the songs performed by our wretched heroes.

Thinking about that great ending also reminded me of the song <a href=""https://www.youtube.com/watch?v=4T9rplyezcA"">The Clansman</a>, from Iron Maiden, in which I see a similar kind of beauty: <blockquote> They are grinding us down<br> They are taking our land<br> That belongs to the clans<br>(...)<br>No, no, we can't let them take anymore<br> No, we can't let them take anymore<br> We've the land of the free<br><br> Freedom </blockquote>","high, female-director",2020-01-04
2020-01-13,Beanpole,2019,https://boxd.it/WrvJH,3.5,,"First hour is tremendous. It starts interestingly and puzzling but then completely sweeps you away in a brutal and unexpected twist, so perfectly set up in both emotional stakes (by the several Pashka scenes but specially by that one between him and the patients) and logistics (the very first shot of the film) that you immediately realize the inescapable tragedy at hand. I was completely hooked up from that point on, loving how the movie goes on to explore the consequences of that event while at the same time further exploring Iya's life. I was also in love with the acting, narrative, cinematography... all excellent. This is a gorgeous film.

After that first hour however things started to get a bit murky and the movie felt stretched out and overlong. The stakes became less high and I never really bought Iya and Masha's relationship. Towards the end it picked pace though, finishing on a very high note after the confrontations between Masha and Sasha's mother (so revealing!) and between Masha and Iya.",high,2020-01-04
2020-01-13,The Ballad of Narayama,1958,https://boxd.it/WsvN7,3.5,,"Achingly beautiful. The Japanese theater setup was a little off-putting at first but eventually it grew on me. I particularly loved the light and color tricks, which were truly astonishing. And even though I quite liked the voice-over sung narration (that samisen!), unfortunately it was often distracting to me, as I rarely readily engage with the content of music I'm hearing for the first time.  Overall only the last half hour was really striking to me, as I was completely pulled in for the journey to Narayama. I was also quite surprised by the actual ending, which was all but brutal.

In the end of the day it feels a bit weird to rate this. I really enjoyed it, but this is the kind of transcendental movie that feels beyond <i>liking</i>, more in the realm of purely <i>experiencing</i>.","low, criterionchannel",2020-01-06
2020-01-13,The Lighthouse,2019,https://boxd.it/WtApr,3,,"A truly gorgeous, exquisitely filmed, often awesome and thoroughly <i>intense</i> stream of shots. Occasionally it also feels like a movie, like more than beauty for beauty's sake.

This truly shines narratively in the crazy moments, which are very impressive even though they rarely feel earned, as the calm setting up the crazy is generally underdeveloped. This is best illustrated when the film finally finds a good rhythm and then immediately goes nose down into (quite literally) the storm. I was starting to feel the spell cast by Pattinson and Dafoe when suddenly all kinds of (often distracting) hell break loose.

Best scenes for me were the NAKED DAFOE LIGHTHOUSE and PATTINSON BEATS SEAGULL TO A PULP ones. The former is the epitome of the crazy in the film, the latter of the 0 to 100 narrative that often jolts you but in a somehow hollow way. This could have been a really great movie if it were not so erratic.","high, cinema",2020-01-07
2020-01-14,Fallen Angels,1995,https://boxd.it/WyqCP,3.5,,"This just makes me so happy, so many things to love... I could just follow this film's camera all day. The most remarkable aspect though might have been the score and its use in the narrative, specially the one for the hit man. And while I loved the hit man / partner story, I was less engaged in the other one, except for the part in which it becomes a commentary on cinema itself. That was beautiful, pure joy.

A funny thing was that I had forgotten this comes after <i>Chungking Express</i>. I actually thought <i>Fallen Angels</i> was its predecessor and kept thinking ""Wong did all this better there, later on.""","low, criterionchannel",2020-01-08
2020-01-14,Little Women,2019,https://boxd.it/WA5CX,3,,"Given how much I liked <i>Lady Bird</i> and all the hype on this being an even more impressive work by Greta Gerwig I couldn't help but have great expectations for <i>Little Women</i>, of which I knew nothing about, not having read the original nor seen any previous adaptation. In the end, even though I liked it, I was greatly disappointed, with a strong feeling of a lost opportunity.

I often got glimpses of a great film here, for instance the marvelous introductions of Jo and Amy, but for the longest time <i>Little Women</i> feels like a checklist, with underdeveloped characters going through the motions, with events that were supposed to be bombastic but whose stakes were never properly set (the most outrageous one being the sick sister plot line, even though that gives us one of the film's most striking scenes, with Jo and Beth in the beach). As I saw others complain, the film seems to require a prior knowledge of the material, without which many scenes seem rushed and a bit pointless. This impacts specially the ""past storyline"", eroding the much more absorbing ""present storyline"", in which the characters were more appealing, the stakes more significant, the actors more, like, in sync (I was baffled to learn mid-film that Amy was supposed to be 13 in the past, which retrospectively explained a behavior that was making me hate a character I assumed was older, which was at odds with ""present Amy"" being probably the strongest presence in the movie, thanks to a marvelous Florence Pugh), and the narrative more interesting and arresting.

When I was ready to consider this a mediocre film though we were given a very strong final stretch by Gerwig. While there had been glimpses before of what she was really going for, in the last half hour or so she finally commits. It works wonderfully. I wish it had all been more like that.","low, cinema, female-director",2020-01-12
2020-01-14,Portrait of a Lady on Fire,2019,https://boxd.it/WBhHH,5,,I was so ready to love you after that first scene. And you not only let me but gave me so much more. I'm at a loss of words. I can only look at you. And remember. And ache.,"cinema, female-director, cried",2020-01-13
2020-01-15,The Edge of Democracy,2019,https://boxd.it/WH8ah,3,,"It's all so, so sad.","low, netflix, female-director",2020-01-14
2020-01-16,My Life as a Zucchini,2016,https://boxd.it/WLIWz,3,,"Sad but not unhappy. I particularly liked how tightly and effectively it tells its tale of loss, change and hope.","low, youtube, animation",2020-01-14
2020-01-29,Hunger,2008,https://boxd.it/XXApP,3,,"I liked many things here, above all the on-the-nose-yet-not-didactic storytelling, but it seems tentative throughout, specially formally. Nevertheless, as a huge fan of McQueen I was really happy to see him here first experimenting with the style that he harnessed and perfected afterwards.","high, criterionchannel",2020-01-21
2020-01-30,A Beautiful Day in the Neighborhood,2019,https://boxd.it/Y01Uf,3,,"Such a lovely, lovely film. I have no background whatsoever on Mr. Rogers but I was absolutely entranced by this larger than life yet incredibly grounded individual, beautifully, beautifully played by Hanks. He reminded me of Paddington, as somebody with a firm belief that if you are kind and polite, the world will be right, but also more complex, laborious and aware of his darkness.

The film starts in the most interesting way, unexpectedly (at least to me) handing off, in every aspect including formally, the narrative to an ordinary person, with the implicit promise that somehow his interaction with Rogers will set him on a better path. It's a tall order, and although the film holds up well throughout, it does not quite live up to the intensity of that start. It reads more as a safe, consistent effort with occasional flashes of genius (that moment of silence...). If the main arc was not so unimaginative, relative to everything else, this could have been an absolute emotional juggernaut of a movie. It ended with me wanting numerous sequels, each starting with Mr. Rogers showing a picture of a broken person and proceeding to explore the intersection of their lives.","low, cinema, female-director",2020-01-28
2020-02-03,Portrait of a Lady on Fire,2019,https://boxd.it/YkFfr,5,Yes,"<a href=""https://letterboxd.com/hbarbosa/film/portrait-of-a-lady-on-fire/"">Prior review: ★★★★★</a>

My overall impression is mostly unchanged after a first rewatch, i.e. I still think this is an absolute masterpiece. But only now I noticed how the sudden progressive close-ups amp up the intensity (that first one in the opening sequence!). It's glorious. I also enjoyed more some of the scenes, like the Orpheus and Eurydice story and the confrontation about art and being true to one's self. On the down side some scenes hit me a little less hard this time around, so that I only cried a lot rather than bawled. And I felt like I died and was reborn with <blockquote>J'ai senti, là-bas, cette liberté dont vous m'aviez parlé. Mais j'ai senti aussi, dans cette solitude, que vous me manquiez.</blockquote> It encapsulates the film in so many levels. It's beautiful, heartbreaking and on the nose. The same could be said of the penultimate scene, which I saw many complain of being too heavy handed with the page number in the painting and to whom I say: you are missing the point.

I also wanted to put here what I wrote on a haze the day after I saw this masterpiece for the first time, still inebriated by its genius.

<b>[Written on a haze at 2020/01/14]</b>

That first scene is so crucial. It beautifully introduces the film and, more importantly, sets up the stakes, as we know that a very strong connection will form between Marianne and her muse and it will end in tragedy. It is an incredibly powerful scene hinging on the strong enunciation of one sentence [and, I realized after a rewatch, that close-up]. Magnificent. It's the knowledge we gain here, together with how it's delivered, that throughout the slow burn first half is fundamental to keep us always guessing when the plot is gonna start thickening, so we are never detached from a narrative that could otherwise have lost us. We are left to enjoy the intricacies of an emerging relationship, of the majestic construction of a connection, of the ever more significant gazes. Héloïse's inquiring looks, of someone starving for life. Marianne's looks, of someone striving to capture it.

The second half amps up the intensity with Héloïse accepting to pose after having sparked the creative fire of Marianne. I was a bit apprehensive of the film delivering on the promise at hand, of something greater than ourselves leading to greater art, but there should have been no cause for worry. Sciamma <i>delivers</i>. This is achieved mostly in two arresting scenes. The first is the beautiful chant in the woods with Marianne and Héloïse looking at each other, across the fire, which is all encompassing. It sweeps you away. That definitively forges their bond and takes a hold of us, never to let go. It's fitting that they finally engage in their passion after that. The second scene is the culmination of the abortion subplot. One might have a grudge with that subplot but I was fine with it, it gave a sense of the ordinary to the protagonist's tale, emphasized the need for transgression for women to keep above water, and led to the most creative striking moment for Marianne and Héloïse, which together create, along with Sophie, a proof of their existence, struggle, life. That was when I first broke. From that moment on I was so raw that the minimum things would send me spiraling. And after that what we get is the splendid relationship and then its end. Were that not enough, Sciamma takes us back to the present, right after that first scene, and proceeds to an epilogue of such force that I was completely shattered by its end. The two evocative ways in which she makes Marianne see Héloïse are beautiful, breathtaking, heartbreaking, evocative. The last one is so powerful I could have died there.","cinema, female-director, cried",2020-01-29
2020-02-03,Les Misérables,2019,https://boxd.it/Ymo41,2.5,,"Very well made, but feels derivative and ordinary. It does end on a very high note, though. In fact so high that you wonder whether it was earned. My initial feeling was that it somehow was, but after seeing <i>La Haine</i> a couple days later I'm very much convinced it was not. As <a href=""https://www.newyorker.com/culture/the-front-row/the-urgent-but-stilted-les-miserables"">Richard Brody said</a>: <blockquote>Strangely, its [the ending's] symbolic power reflects back throughout the entire film to suggest what’s been missing.</blockquote>","high, cinema",2020-01-29
2020-02-03,Dark Star,1974,https://boxd.it/YnGi3,3,,"I'm so happy I was clueless about where this was going. It started a little uninterestingly then became straight up bad, but it picked up some pace by the time Pinback started to fight that beach ball (err, ""alien"") in the elevator shaft. I was intrigued by the finally clear theme and suddenly wanting more of it. Thenceforth the movie kept on strong and delivered a masterpiece of a third act, capped with that superb, pure gold, bomb debate and aftermath (as many point out, Douglas Adams' worthy shit) and that <i>stellar</i> final shot. Talk about a speedy recovery!","high, criterionchannel",2020-01-30
2020-02-03,THX 1138,1971,https://boxd.it/Yo7z1,2,,"Had to fight hard not to sleep through this. There are many arresting scenes and I love the vision, but it's super, super erratic. It feels very disperse overall. And on top of all that the restoration thing is often distracting, which does not help.","low, criterionchannel, napped",2020-01-30
2020-02-03,1917,2019,https://boxd.it/YoBxf,2.5,,"A razor-thin frankensteined narrative with the little it has going for it disrupted by that damming faux single take fiasco, which is intensely counter-productive and ill-conceived, not only distracting rather than immersive but also extremely limiting to the storytelling. Were that not enough, the movie is full of contrivances, which are all the more irritating for primarily serving the faux single take instead of the narrative. I can't even...

That being said, it has many beautiful shots. The night lighted by fires sequences are probably the more striking (they somehow reminded me of playing <i>Deus Ex: Human Revolution</i>...). And the singing scene is quite good! The dude running by the attacking force is marvelous, I got goosebumps despite myself!  Actually the whole final act is a general win in an otherwise very frustrating film.","high, cinema",2020-01-31
2020-02-04,Uncut Gems,2019,https://boxd.it/YtIhN,3.5,,"It took a while for me to really get this. For the longest time I felt detached, watching in slight confusion Howard's insane life rather than actually feeling as if I was there in the chaos with him. It was cool, but not really out of the ordinary. Halfway through though the film started to click, getting to full force by the time of the auction. It was pure adrenaline. The final act specially is bonkers, completely arresting, full-throttle-tense-suspenseful narrative, throughout hilarious, culminating in as much a moment of cinematic perfection as I've ever seen. Wow, just wow.

Much of the energy in the movie comes from Adam Sandler, who is amazing from start to finish. But the <i>This Is How I Win</i> scene, man...  it's the turning point in the movie and it is carried by Sandler conveying pure passion. His unthinkable change from having finally solved his problems to throwing everything into a bet is so believable and daring and infectious that it completely pulls you in, never to let go.","high, netflix",2020-02-01
2020-02-06,La Haine,1995,https://boxd.it/YATbb,4,,"The slice of life narrative is very effective. Together with the magnetic acting then we are given many, great, poignant moments. The one downside is the ending, which feels rushed and somewhat redundant after all we had been through. The point had already been made.","criterionchannel, low",2020-02-01
2020-02-06,The Killing,1956,https://boxd.it/YB9OD,2.5,,"This just feels so, so unimpressive and simplistic structure-wise. There is some inspiration in the non-linear storyteling but not in much else. Overall it's a fine movie, but nothing else. Hard to believe that just one year later Kubrick would make <i>Paths of Glory</i>. ","high, criterionchannel",2020-02-02
2020-02-06,Jojo Rabbit,2019,https://boxd.it/YBylr,2,,"This is the kind of film in which you either buy its bold approach or hate it. Unfortunately I hate it. 

Waititi's idea of using parody to tell this inherently gut-wrenching story simply did not work for me. I initially liked the humor, but not only does it quickly stop being funny (because it's mostly bad, inconsequential and uninventive) but it also gets in the way of the film's stronger dramatic elements. This is never more evident than in the movie's most significant (and unearned) dramatic twist, when it becomes crystal clear just how ill-conceived the narrative is. Overall the parody elements feel displaced, as if part of another, inferior, film. The whole thing is cringy material for most of the running time.

On the bright side, I absolutely loved Thomasin McKenzie (took me the whole film to remember where I knew her from, i.e. <i>Leave No Trace</i>) and Sam Rockwell. ScarJo was good too.","low, cinema",2020-02-04
2020-02-10,Klaus,2019,https://boxd.it/YVTB1,2.5,,"Visually inspired and quite funny. I often hoped for more but the movie was happy with a common-place narrative. It was probably for the best, not sure how this would have fared had it been bolder.  The out-of-sync rush of fantasy in the very end, which falls very flat, might be an ominous indicator.","high, netflix, animation",2020-02-08
2020-03-23,Adaptation.,2002,https://boxd.it/12B9JJ,4,,"I had not really been impressed by Kaufman's writing before, but here I was astonished.

<i>Adaptation</i> starts intensely, with Kaufman himself (!) desperately trying to live his life. It then becomes an awesome commentary on writing, getting ever more meta until it writes itself into a corner. Then it applies the cheapest <i>deus ex machina</i> possible, <i>intentionally</i> imploding the film, as <i>suggested by the movie itself</i>. I was already very much on board, given how many beautiful, quiet moments we'd had of what goes into creation. But that bombastic climax clinched the film's greatness for me. I cannot not love a movie that implodes on purpose in a majestic way. It's so much fun. It almost works as a cautionary tale.","high, criterionchannel",2020-02-09
2020-09-07,Alice Doesn't Live Here Anymore,1974,https://boxd.it/1l9TrV,3.5,,"Very funny! I really liked it and I loved Alice, which is a wonderful character. The movie follows her and her fight for what she wants, juggling around many struggles. It just so sharp, funny and charming, with an amazing performance by Burstyn. The highest point is the incredible interplay between Alice's sorrow and the diner hecticness. The film however does end somewhat abruptly (just as it started, now that I think of it) and a bit disappointingly, but it leaves, but the memory of that interplay remains.","high, cinema",2020-02-09
2020-09-07,Taxi Driver,1976,https://boxd.it/1l9VSz,4,,"Ah, those gorgeous taxi driving scenes... the images, the score, the lighting. Just absolutely mesmerizing.

Other than than that the film did lose me a bit by the time Jodie Foster shows up. I was not much invested in Travis' actual descent into fanaticism, although I was very much there for his going through the motions of it. So the climax fell a little flat. But it ended beautifully. I really liked the last taxi ride with Betsy. Those rear mirror close-ups... yeah.","high, cinema",2020-02-09
2020-09-08,Shutter Island,2010,https://boxd.it/1lkIwx,3.5,Yes,This was quite a ride! Much better than I remembered. I was hooked up for most of the film. Might have preferred it a little shorter but that was not a major issue. Only the actual ending seemed like a miss... you could see it coming from a mile away. Marty botched a bit that delivery.,"low, cinema",2020-02-12
2020-09-08,Raging Bull,1980,https://boxd.it/1ll29D,4.5,Yes,"<a href=""https://letterboxd.com/hbarbosa/film/raging-bull/"">Prior review: ★★★★</a>

Rewatching this film was a perfect and poetic way for me to finish the <i>Retrospectiva Scorsese</i> done by the Cine Humberto Mauro in Belo Horizonte (most of which I missed due to bad work weeks :/). Seeing it on the big screen was much more impactful and arresting than my first watch, consolidating <i>Raging Bull</i> as my favorite Scorsese movie.

This time around I was much more involved in the flow of life the film gets you into. I still think it starts a little lukewarm, that magnificent opening sequence notwithstanding, and that sometimes it could use more stirring, but this is a damn near perfect film. And I love, love, love!, those fighting scenes. Man... they are all encompassing. The photography, the editing, the sound!

Another new aspect for me was actually being aware of the spell cast by Pesci and Moriarty, together with the mesmerizing De Niro. Their apocalyptic slow-burning-discussion-turned-incandescent-all-out-fight is the stuff of heaven. Best scene in the film by far. 

And that brings me to LaMotta. I love how <i>direct</i> Scorsese is in showing the multitudes, the shallowness of LaMotta. Feels almost <i>documental</i>. The telling of his story dwells on both good and bad, on his glory and tragedy, never making you lose sight of his flaws. And at the same time it is always enjoyable. It is a true feat to make vileness engaging. Made me think of Kubrick in <i>A Clockwork Orange</i>.","high, cinema",2020-02-12
2020-09-08,Escape from New York,1981,https://boxd.it/1ll4Wd,2.5,,Fun enough but this does not have a single inspired moment apart from the premise. Overall quite unremarkable.,"low, criterionchannel, napped",2020-02-14
2020-09-08,American Gigolo,1980,https://boxd.it/1ll7mn,3.5,,"I was quite entranced by this. The score and all the moving around of Richard Gere were quite absorbing. I also felt like really caring for both Gere's and Hutton's characters. They felt real and I connected to them.

On the bad side there was All That Plot™ getting in the way of the good vibes, making things way too convoluted with the whole murder thing and the ending. The ending is also not handled well, but the lasting impression is positive.","low, criterionchannel",2020-02-15
2020-09-08,Light of My Life,2019,https://boxd.it/1llbzZ,3.5,,"I was a little reticent, after the initial scene, of the film being too self-indulgent. But the film, as that scene itself, holds up very strongly to its bold premise. The world may rage and kick, but that father and daughter, and their bond, will prevail. Also, <blockquote> She's my daughter.  </blockquote> broke me a bit.

Affleck is very good, as expected, and Pniowsky is a revelation. Loved it.",low,2020-02-21
2020-09-08,Fantastic Mr. Fox,2009,https://boxd.it/1lldKF,3,,"I always at least <i>really like</i> Anderson films, but they never truly amaze me. This is yet another example. It's quite fun, it's <i>tight</i>, but it just does not move me.","high, prime, animation, napped",2020-02-23
2020-09-08,Following,1998,https://boxd.it/1llgFt,3,,"Ultimately falls flat, but the journey is certainly worth it. Nolan's building here is quite far from a mathematical proof, but it still hooks you up and has its satisfying gotcha moments. It helps that the premise is strong enough to keep you hooked up.","low, criterionchannel",2020-02-24
2020-09-08,Caché,2005,https://boxd.it/1lln1P,3.5,,"Talk about <i>cutting words</i>. Quite brutal, isn't it?

I guess Haneke is the one sending the tapes. Differently from Woody Allen, moving on is not acceptable. He has to break Georges. And that he does.

Loved the fighting scenes with Binoche and Majid. Masterful. First glance of the sin is incredibly effective and gripping. And the scene with the mother crying... Man...","high, criterionchannel",2020-02-20
2020-09-08,The Thin Blue Line,1988,https://boxd.it/1llp9h,4.5,,"I'm not a big fan of documentaries. I often feel they use reality as a crutch, failing to build something worth of a <i>movie</i> narrative out of it. Needless to say, this is not the case in <i>The Thin Blue Line</i> (or in every other great documentary, for that matter). Masterpiece.","low, criterionchannel",2020-02-28
2020-09-08,The Invisible Man,2020,https://boxd.it/1llu2l,3,,"(As I am very late in logging films in the middle of this hell we are living and this is the last one I saw in a cinema, I realize now it's been over 6 months I went out, seated in darkness and silence (for the most part...), and was taken away from myself. I dearly miss it.)

Good film! Great take on the classic story (not that I was much familiar with the previous versions, but oh well). Moss is amazing. I wish the second half was shorter, as it quickly dismisses what the first had gone to great lengths to build. The film becomes much more conventional and less interesting on that part.","high, cinema",2020-02-29
